metroscuadradostotales,precio,titulo,latitud,longitud,preciomt2
140,125000,Se vende casa en Guayacanes,-2.121000051498413,-79.89900207519531,892.8571428571429
540,150000,Villa en Cdla La Fae,-2.1416733264923096,-79.86985778808594,277.77777777777777
98,28000,Vendo villa planta alta en mapasingue oeste,-2.188999891281128,-79.88899993896484,285.7142857142857
95,75000,Vendo Villa,-2.0602784156799316,-79.88763427734375,789.4736842105264
200,37000,ULTIMOS DIAS Vendo Una Casa en Quevedo Ecuador,-2.02591609954834,-79.94478607177734,185.0
45,35000,CASA 2 PLANTAS COOP. SANTIAGUITO ROLDOS MZ. 1206 S.1,-2.252000093460083,-79.90299987792969,777.7777777777778
550,48,Casa Reformada,-2.188999891281128,-79.88899993896484,0.08727272727272728
150,45000,Venta de casa,-2.0910000801086426,-79.93900299072266,300.0
96,85000,Se Vende Casa,-2.0900821685791016,-79.92056274414062,885.4166666666666
136,124000,Amplia Casa en Urb Castilla 136mtrs2 VENDO,-2.188999891281128,-79.88899993896484,911.7647058823529
195,120000,KENNEDY VIEJA DEPARTAMENTO EN VENTA,-2.1600000858306885,-79.8949966430664,615.3846153846154
160,38000,Venta de Casa,-2.1372952461242676,-79.91653442382812,237.5
175,210000,"EN VENTA DEPARTAMENTOS/CEIBOS, SANTA CECILIA/ A ESTRENAR/Entrega en 6 meses",-2.1619999408721924,-79.94400024414062,1200.0
180,220000,Portoviejo Vendo Casa Rentera,-2.18935489654541,-79.88920593261719,1222.2222222222222
387,200000,Santa Cecilia Vendo Linda Casa Rentera,-2.18935489654541,-79.88920593261719,516.795865633075
105,23000,Casa de Oportunidad,-2.115000009536743,-79.98200225830078,219.04761904761904
192,65000,Casa Vendo,-2.188999891281128,-79.88999938964844,338.5416666666667
12,125,Departamentos,-2.1709980964660645,-79.92235565185547,10.416666666666666
320,367000,Ceibos Norte Vendo Casa Amplia 5 Hab,-2.18935489654541,-79.88920593261719,1146.875
133,27000,Se Vende Casa,-2.223013162612915,-79.919921875,203.00751879699249
131,85000,La Joya Murano Vendo Linda Casa,-2.1580073833465576,-79.89494323730469,648.8549618320611
56,18000,Casa en el morro,-2.115000009536743,-79.91400146484375,321.42857142857144
151,107000,Vendo Villa por Estrenar de 3 Dormitorio,-2.059,-79.926,708.6092715231788
320,130000,Casa Rentera 5 Deptos. 4 Plantas Terraza,-2.127,-79.892,406.25
4,90000,Vendo Casa Sauces 7,-2.18935489654541,-79.88920593261719,22500.0
90,11,Se Vende Casa,-2.2053756713867188,-79.91215515136719,0.12222222222222222
60,63000,CENTRO VENDO DEPARTAMENTO REMODELADO,-2.191999912261963,-79.88500213623047,1050.0
112,98000,Venta de Casa en Yaguarcuna,-2.118530750274658,-79.93927764892578,875.0
101,65000,Vendo Casa por Motivo de Viaje,-2.195905923843384,-79.91358947753906,643.5643564356436
250,98000,Casa en venta,-2.1480510234832764,-79.89408111572266,392.0
80,172000,"BELLINI IV, Departamento en Venta, 80 M2, Puerto Santa Ana",-2.178999900817871,-79.8759994506836,2150.0
46,58000,Venta de casa 1 planta Metrópolis II Vía Narcisa de Jesús Guayaquil,-2.062000036239624,-79.91799926757812,1260.8695652173913
15,11000,Casa en Construcción,-2.17352294921875,-79.88894653320312,733.3333333333334
197,195000,Venta de Casa en Urbanización Bali sector La Aurora Daule,-2.052000045776367,-79.9020004272461,989.8477157360406
150,11111111111111,Vendo Hermosa Casa,-2.2675719,-79.8820558,74074074074.07333
84,45000,Vendo Casa,-2.1714043617248535,-79.92253875732422,535.7142857142857
170,137000,Venta de Casa en Samanes 5,-2.180000066757202,-79.90799713134766,805.8823529411765
210,18000,Casa en venta,-2.121999979019165,-79.95700073242188,85.71428571428571
180,115000,vendo villa los almendros 3 habitaciones,-2.23799991607666,-79.89399719238281,638.8888888888889
14,12000,Vendo Casa en Duran Recreo O Cambio,-2.1589999198913574,-79.8030014038086,857.1428571428571
144,170000,En Venta Casa en Urdesa Central - A. MARÍN,-2.1689999103546143,-79.90699768066406,1180.5555555555557
173,185000,Venta de casa rentera Cdla. Guayacanes  sector norte de Guayaquil.,-2.118000030517578,-79.89299774169922,1069.364161849711
42,40000,Se Vende Esta Villa,-2.2341856956481934,-79.89253997802734,952.3809523809524
180,155000,Via Data Posorja Vendo Casa,-2.18935489654541,-79.88920593261719,861.1111111111111
78,60000,Casa en Venta Villa España 2,-2.0799999237060547,-79.9219970703125,769.2307692307693
122,130000,Veranda Del Rio Vendo Casa de Estreno,-2.18935489654541,-79.88920593261719,1065.5737704918033
378,170000,Las Orquídeas Vendo Hermosa Casa Rentera,-2.18935489654541,-79.88920593261719,449.7354497354497
120,85000,Urb. Punta Carnero Vendo Casa,-2.18935489654541,-79.88920593261719,708.3333333333334
72,55000,Urb. Ciudad Santiago Vendo Casa,-2.18935489654541,-79.88920593261719,763.8888888888889
122,138000,Urb. San Sebastián Vendo Dpto. Estreno,-2.18935489654541,-79.88920593261719,1131.1475409836066
119,58000,Centro de Guayaquil Vendo Departamento,-2.18935489654541,-79.88920593261719,487.39495798319325
300,145000,Urb.la Herradura Ruta Del Sol Vendo Casa,-2.18935489654541,-79.88920593261719,483.3333333333333
750,290000,Cerca Al Mall Del Sur Vendo Casa Rentera,-2.18935489654541,-79.88920593261719,386.6666666666667
350,265000,"Ceibos, Vendo Casa Amplia, Piscina.",-2.18935489654541,-79.88920593261719,757.1428571428571
268,300000,Vendo Casa en Garzota,-2.18935489654541,-79.88920593261719,1119.402985074627
195,170000,Frente Al Barrio Centenario Vendo Casa,-2.18935489654541,-79.88920593261719,871.7948717948718
120,128000,VENDO CASA EN SAMANES 7 SOBRE LA FRANCISCO DE ORELLANA,-2.1549999713897705,-79.9020004272461,1066.6666666666667
87,140000,Vendo Dpto Semi Amoblado Olivos 2,-2.18935489654541,-79.88920593261719,1609.1954022988505
80,48800,Se Vende en Villa España 2,-2.0677406787872314,-79.89674377441406,610.0
120,25000,Casa en Venta Suroeste X La Pista Cisne2,-2.2216498851776123,-79.91751098632812,208.33333333333334
15,60000,Casa Esquinera,-2.2260000705718994,-79.88800048828125,4000.0
240,65000,vendo casa rentera sur de guayaquil,-2.2269999980926514,-79.9020004272461,270.8333333333333
160,22000,Se Vende,-2.0980000495910645,-79.93299865722656,137.5
1,70000,Casa en Venta,-2.2090001106262207,-79.91300201416016,70000.0
336,280000,Casa en Venta,-2.1989998817443848,-79.8949966430664,833.3333333333334
8,40000,Mi Casa,-2.2468369007110596,-79.90769958496094,5000.0
917,30000,Venta de Casa Grande Y con Garaje,-2.084,-79.931,32.715376226826606
36,8000,de Opotunidad Vendo Casa,-2.147,-79.926,222.22222222222223
40,9000,Vendo Casa O Cambio con Vehículo,-2.087806224822998,-79.93528747558594,225.0
3800,1000,Vendo Linda propiedad en Pascuales con casa piscina áreas verdes y zona de parqueos,-2.069999933242798,-79.93299865722656,0.2631578947368421
400,130000,Venta de Casa,-2.115000009536743,-79.89800262451172,325.0
20,4,Vendo Casa en Esmeraldas,-2.125999927520752,-79.9000015258789,0.2
160,75000,VENDO CASA DE DOS DEPARTAMENTOS,-2.234999895095825,-79.9010009765625,468.75
285,145000,"Venta Casa Rentera en los Sauces, Guayaquil",-2.134999990463257,-79.89099884033203,508.7719298245614
231,215000,Venta Casa Rentera Privilegiado Sector del Mall Del Sol,-2.1530001163482666,-79.88800048828125,930.7359307359308
290,169000,Venta de Casa oportunidad en Urdenor,-2.1459999084472656,-79.90299987792969,582.7586206896551
101,45000,Venta de Amplio Departamento,-2.1710000038146973,-79.9219970703125,445.54455445544556
128,97500,"Venta de Casa en Metropolis 2, Guayaquil",-2.1710000038146973,-79.9229965209961,761.71875
250,50000,"Hermosa Villa en Duran, El Recreo",-2.18935489654541,-79.88920593261719,200.0
650,350000,venta casa puerto azul amplia de lujo,-2.191999912261963,-79.96700286865234,538.4615384615385
142,115000,Venta de casa esquinera en Urbanizacion Villa Club - Daule,-2.1530001163482666,-79.9020004272461,809.8591549295775
180,70000,Casa Rentera,-2.201925277709961,-79.90459442138672,388.8888888888889
250,217000,"Venta de Casa en Urbanizacion Vicrieel, La Aurora",-2.180000066757202,-79.90799713134766,868.0
146,125000,Vendo linda casa de 2 pisos en Urb. Veranda (norte),-2.065999984741211,-79.91300201416016,856.1643835616438
190,85000,En Venta Propiedad de una planta en los Esteros - J. Moncada,-2.24399995803833,-79.90699768066406,447.36842105263156
100,32000,VENDO CASA,-2.1689999103546143,-79.927001953125,320.0
140,108000,Casa Esquinera en Cdla La Saiba,-2.2269999980926514,-79.8949966430664,771.4285714285714
108,65000,Venta de Casa Sector Noroeste,-2.0899999141693115,-79.93699645996094,601.8518518518518
582,139000,EDIFICIO EN VENTA EN CALLE RUMICHACA 3 PISOS ALTOS,-2.203000068664551,-79.88800048828125,238.8316151202749
128,38000,Se Vende Casa con Garaje Y Local,-2.1510000228881836,-79.9520034790039,296.875
200,160000,Casa en venta en Urdesa Central - A. Cobos,-2.1689999103546143,-79.90699768066406,800.0
944946,10,Aluminio Y Vidrios Mantrnimiento Etc..,-2.065000057220459,-79.89299774169922,1.0582615302885033e-05
168,70000,"Venta de casa en Cdla. Pájaro Azul cerca de Jardines La Esperanza, Juan Montalvo",-2.1600000858306885,-79.88600158691406,416.6666666666667
415,470000,Mocoli Gardens Propiedad en Venta,-2.2339999675750732,-79.89399719238281,1132.5301204819277
720,700000,C108 - Venta Casa en Laguna Club - 4 dormitorios - Piscina - Jacuzzi - Vía a la Costa - Guayaquil,-2.186000108718872,-79.98999786376953,972.2222222222222
126,105000,Venta de Casa en Samanes 7 cerca de la Francisco de Orellana,-2.180000066757202,-79.90799713134766,833.3333333333334
101,68000,Venta de Casa a Estrenar en Villa del Rey,-2.180000066757202,-79.90799713134766,673.2673267326733
109,280000,Elite Building,-2.1559998989105225,-79.88999938964844,2568.8073394495414
1200,1400000,Preciosa Casa en Urbanización El Río,-2.1530001163482666,-79.97100067138672,1166.6666666666667
14,220000,SE VENDE CASA RENTERA,-2.117000102996826,-79.90699768066406,15714.285714285714
200,215560,D112 - Venta Departamento en Santa Cecilia de estreno - 3 dormitorios - Vendo Ceibos - Guayaquil,-2.1619999408721924,-79.94400024414062,1077.8
201,212067,D111 - Venta Departamento en Santa Cecilia de estreno - 3 dormitorios - Vendo Ceibos - Guayaquil,-2.1619999408721924,-79.94400024414062,1055.0597014925372
105,45000,CASA ECONOMICA NEGOCIABLE DE OPORTUNIDAD POR VIAJE,-2.1710000038146973,-79.9219970703125,428.57142857142856
110,93000,Casa Vendo La Rioja,-0.24595670402050018,-79.17054748535156,845.4545454545455
270,60000,CASA RENTERA CDLA MARTHA DE ROLDOS,-2.1440000534057617,-79.9219970703125,222.22222222222223
105,68000,Venta de Casa en Malaga 1,-2.180000066757202,-79.90799713134766,647.6190476190476
122,69000,"Venta de casa a estrenar en Urb. Villa del Rey Palacio 5B, cerca de la Piazza del mismo, La Aurora - Daule",-2.196000099182129,-79.91600036621094,565.5737704918033
55,55000,De oportunidad villa por  estrenar en etapa Genova,-2.059000015258789,-79.927001953125,1000.0
316,75000,CASA RENTERA  SECTOR DEL ALTO MOVIMIENTO,-2.2060000896453857,-79.927001953125,237.34177215189874
170,175000,Venta de departamentos por estrenar conjunto privado - cdla los ceibos – noroeste de Guayaquil.,-2.1519999504089355,-79.94300079345703,1029.4117647058824
220,270000,Venta de Villa en Urdesa Para Negocio de Suites,-2.1619999408721924,-79.91200256347656,1227.2727272727273
179,195894,Se Vende Departamento en Ceibos Point a Estrenar,-2.1670000553131104,-79.94499969482422,1094.3798882681565
149,75000,Alborada,-2.188999891281128,-79.88899993896484,503.3557046979866
570,460000,Venta de Villa en el Km 7 Via a Samborondon,-2.2170000076293945,-79.92400360107422,807.0175438596491
642,480000,Venta DE Preciosa Villa EN Urbanización Portofino,-2.194999933242798,-79.88899993896484,747.6635514018692
300,100000,"Vendo Casa Rentera en Cristóbal Colón y la 19 esquina, por la 25",-2.11899995803833,-79.91999816894531,333.3333333333333
457,110000,"Casa Rentera en Venta, Cristobal Colon entre 19 y 20 (por la 25)",-2.11899995803833,-79.91999816894531,240.70021881838073
1500,2000000,"CASA EN VENTA TIPO MANSION VIA SAMBORONDON, SAMBORONDON, GUAYAQUIL",-2.183000087738037,-79.875,1333.3333333333333
82,11,Vendo Casa de Oportunidad,-2.124,-79.893,0.13414634146341464
130,48500,CASA DE 2 PISOS EN SUR OESTE DE GUAYAQUIL CON BUENA UBICACION,-2.2009999752044678,-79.93599700927734,373.0769230769231
191,45000,Se vende Casa en Guayaquil 9mt x 21mt,-2.128999948501587,-79.92500305175781,235.6020942408377
250,65000,Casa de Oportunidad Sur Guayaquil,-2.2280590534210205,-79.90841674804688,260.0
110,87000,Venta de Departamento en Alamos Norte,-2.152623414993286,-79.94512176513672,790.9090909090909
218,18000,de Venta Una Villa,-2.256999969482422,-79.87999725341797,82.56880733944953
243,110000,DE OPORTUNIDAD HERMOSA CASA URB SANTORINI NORTE DE GUAYAQUIL,-2.1389999389648438,-79.9219970703125,452.67489711934155
204,150000,Oportunidad Urb Santa Maria Casa Grande,-2.2078659534454346,-79.91204833984375,735.2941176470588
272,48000,"DE OPORTUNIDAD,, VENDO CASA EN CDLA. CIUDAD SANTIAGO... TELEF.: 0981512275",-2.1989998817443848,-79.90799713134766,176.47058823529412
84,45000,Vendo Hermosa Casa en Urbanización Villa España2,-2.191999912261963,-80.08000183105469,535.7142857142857
116,70000,Venta S025 Suite más oficina ideal consultorio Centro de Guayaquil,-2.188999891281128,-79.89199829101562,603.448275862069
180,125000,EN VENTA CASA EN CONSTRUCCIÓN CIUDADELA EL CONDOR,-2.0959999561309814,-79.91200256347656,694.4444444444445
185,260000,Venta D050 Departamento 185 m Samborondon,-2.2179999351501465,-79.92400360107422,1405.4054054054054
53,35000,CASA EN VENTA CON LOCAL PARA TIENDA,-2.2160000801086426,-79.9020004272461,660.377358490566
92,185000,Venta D044 Departamento 2 Habitaciones de Venta Puerto Santa Ana Guayaquil,-2.194000005722046,-79.87999725341797,2010.8695652173913
112,160000,HERMOSA CASA DE VENTA EN LA URB. ROMAREDA ETAPA 1,-2.061000108718872,-79.90499877929688,1428.5714285714287
200,170000,Venta C033 Casa 3 dormitorios Portal al Sol Vía a la Costa,-2.178999900817871,-79.98300170898438,850.0
96,145000,Venta D028 Departamento Primeros Kms. Samborondón,-2.1089999675750732,-79.87300109863281,1510.4166666666667
81,60000,Venta Villa Sauces 5,-2.1110012531280518,-79.91281127929688,740.7407407407408
170,245000,Venta D026 Departamento 170 Mtrs 3 dormitorios Samborondon,-2.2179999351501465,-79.92400360107422,1441.1764705882354
8,25000,"Vendo casa en el fortín al lado de una Escuela, por las torres gemelas",-2.124000072479248,-79.9280014038086,3125.0
120,75000,"Vendo de Oportuidad, Via a Salitre",-2.191999912261963,-79.9280014038086,625.0
105,58000,Casa en Venta en las Orquídeas cerca del Parque Samanes solo Contado,-2.127000093460083,-79.9020004272461,552.3809523809524
110,70000,SE VENDE O ALQUILA CASA 2 PISOS NUEVA CONSTRUCCIÓN...,-2.194000005722046,-79.93599700927734,636.3636363636364
103,65000,Vendo Departamento Av Las Aguas 103Mts2,-2.1603355407714844,-79.90013724056057,631.0679611650486
240,150000,Se Vende Departamento Malecón Simón Bolivar,-2.194000005722046,-79.87999725341797,625.0
115,43000,Venta de Casa,-2.2239999771118164,-79.90299987792969,373.9130434782609
105,172775,Venta de Suite de 2 Dormitorios en Ciudad Colon con Terraza,-2.1530001163482666,-79.90699768066406,1645.4761904761904
180,105000,Venta de Casa Cdla. Atarazana  Esquinera norte de Guayaquil,-2.177000045776367,-79.88700103759766,583.3333333333334
75,50000,VENDO CASA MIXTA  50 MIL NEGOCIABLE,-2.2073910236358643,-79.90235137939453,666.6666666666666
90,250,Departamento Sauce Vi,-2.125,-79.898,2.7777777777777777
76,230000,"Venta o Alquiler de Departamento en Riverfront I, cerca del Malecon 2000 Puerto Santa Ana, Guayaquil",-2.178999900817871,-79.8759994506836,3026.315789473684
72,49000,VENDO CASA EN CIUDAD SANTIAGO TRIANA 3,-2.0250000953674316,-79.94400024414062,680.5555555555555
137,110000,VENDO CASA ESQUINERA EN VILLA CLUB CON ADICIONALES CERCA DE LA PIAZA,-2.049999952316284,-79.89299774169922,802.9197080291971
2,2000,Se Vende 2 Palcos O Se Alquila,-2.1419999599456787,-79.90299987792969,1000.0
124,63000,Venta de Casa,-2.0959439277648926,-79.93485260009766,508.06451612903226
36,90000,Venta de suite zona centro de guayaquil,-2.188999891281128,-79.88899993896484,2500.0
162,150000,Venta de Casa Sauces 9,-2.0991196632385254,-79.90863800048828,925.925925925926
200,1,Casa de 3 pisos,-2.1519999504089355,-79.88800048828125,0.005
370,215000,"Casa en Venta Urdenor 2, Urdenor, Urdesa",-2.1360747814178467,-79.88285827636719,581.081081081081
72,35000,Vendo Casa,-2.0859999656677246,-79.90299987792969,486.1111111111111
200,120000,VENDO VILLA EN URDENOR II,-2.1530001163482666,-79.91200256347656,600.0
1200,590000,VENTA/CASA/CENTRO/SUR/BARRIO CENTENARIO,-2.2219998836517334,-79.89700317382812,491.6666666666667
94,74900,Vendo casa en mucho lote 1,-2.0964810848236084,-79.91500091552734,796.8085106382979
200,60000,Casa en La  urbanizacion  Refugio del Mar Playas-Villamil,-2.1362171173095703,-79.89656829833984,300.0
171,70000,VENDO HERMOSA CASA RENTERA COOP. ESTRELLA DE BELEN,-2.1600000858306885,-79.93000030517578,409.3567251461988
90,70000,Se vende bonita casa bien comoda y acogedora en Mucho Lote 1.,-2.0950000286102295,-79.91699981689453,777.7777777777778
101,20000,Se Vende Casa Flor de Bastión Blq22,-2.085179090499878,-79.9758071899414,198.01980198019803
8,6000,Se Vente Un Solar de 8 X20,-2.1019999980926514,-79.99099731445312,750.0
447,600000,VENTA DE EDIFICIO,-2.2019999027252197,-79.89600372314453,1342.2818791946308
70,48000,Venta de Departamento Remodelado - Semiamoblado,-2.236999988555908,-79.89299774169922,685.7142857142857
70,60000,Villa España Etapa Valencia,-2.082,-79.922,857.1428571428571
480,260000,Venta de Hermosa casa en Cdla. La Saiba,-2.2269999980926514,-79.8949966430664,541.6666666666666
309,280000,Venta Vivienda Multifamiliar.,-2.2100000381469727,-79.9020004272461,906.1488673139158
233,255000,DE VENTA EN TERRANOSTRA,-2.186000108718872,-80.0,1094.4206008583692
271,139000,CASA EN VENTA EN ACUARELA DEL RIO,-2.134999990463257,-79.88400268554688,512.9151291512915
272,109900,Venta casa rentera de 3 pisos para inversión,-2.186000108718872,-79.88600158691406,404.04411764705884
440,320000,Venta Propiedad Rentera Cerca de Clínica Kennedy,-2.177000045776367,-79.89600372314453,727.2727272727273
18,15000,Casa Sergio Toral,-2.1519999504089355,-79.94000244140625,833.3333333333334
151,142000,Venta de Buen Departamento en Puerto Azul,-2.191999912261963,-79.96700286865234,940.3973509933775
233,172000,Oportunidad se Vende Casa por Estrenar en el Condado Vicolinci,-2.0480000972747803,-79.90499877929688,738.1974248927039
189,98000,Venta de Departamento ciudadela Alamos cerca a C.C. Citymall,-2.134000062942505,-79.91100311279297,518.5185185185185
120,42000,Casa Rentera 2da Etapa Recreo Durán,-2.1709980964660645,-79.92235565185547,350.0
229,155000,# DEPARTAMENTO 3D EN CENTRO CON SALA DE CINE PARA 14 PERSONAS,-2.2309999465942383,-79.89900207519531,676.8558951965066
250,230000,"CASA EN URBANIZACION CERRADA, BELLAVISTA",-2.184999942779541,-79.91600036621094,920.0
87,69000,Venta de Hermosa Casa Colinas Del Sol,-2.148524761199951,-79.89705657958984,793.1034482758621
113,58000,Casa de Dos Plantas Mucho Lote 1,-2.0641229152679443,-79.91950988769531,513.2743362831858
117,22000,FORTIN - VENTA DE CASA 22.000,-2.11299991607666,-79.95700073242188,188.03418803418805
130,60,Suite Salinas,-2.2060000896453857,-79.89399719238281,0.46153846153846156
290,150000,Venta de Casa,-2.1186766624450684,-79.8946533203125,517.2413793103449
98,105000,Hermoso departamento de venta vía a la costa,-2.194999933242798,-80.05400085449219,1071.4285714285713
70,94300,Vendo Hermosa Suite de Oportunidad en Ciudad Colon con Terraza,-2.1549999713897705,-79.89199829101562,1347.142857142857
16,275,Alquilo Suite,-2.16618013381958,-79.92015838623047,17.1875
231,135000,Vendo Casa Rentera de 3 Pisos en Cdla. El Paraíso,-2.244999885559082,-79.91899871826172,584.4155844155844
270,140000,Departamento en Venta,-2.2257862091064453,-79.89574172817446,518.5185185185185
300,290000,Venta de Casa Rentera Urdesa Circunvalación Sur Excelente Oportunidad,-2.1689999103546143,-79.90699768066406,966.6666666666666
936,639000,Amplia casaterreno cerca de SRI en Kennedy Norte,-2.177000045776367,-79.89600372314453,682.6923076923077
330,250000,Invierta en Propiedad Rentera en Kennedy Norte,-2.177000045776367,-79.89600372314453,757.5757575757576
1300,1500000,Vendo Casa,-2.170574188232422,-79.93835242704655,1153.8461538461538
132,320000,"RIVERFRONT I, Puerto Santa Ana, disfrute confortable departamento con magnífica vista al río Guayas",-2.178999900817871,-79.8759994506836,2424.242424242424
140,86000,Casa de venta en ciudadela el Condor,-2.128000020980835,-79.91100311279297,614.2857142857143
150,149500,Moderno Departamento de 2 Pisos Urdesa,-2.1685547828674316,-79.90294647216797,996.6666666666666
9111,30000,Venta de Casa ..ciudadela Deportiva,-2.178,-79.93,3.2927230819888047
90,32000,Vendo Casa en Mucho Lote,-2.188999891281128,-79.88899993896484,355.55555555555554
100,57000,Vendo Casa en Mucho Lote,-2.188999891281128,-79.88899993896484,570.0
112,58500,Hermosa casa villa espana estapa barcelona,-2.0799999237060547,-79.9219970703125,522.3214285714286
280,140000,Venta de Casa Barrio Del Centenario,-2.2100000381469727,-79.88999938964844,500.0
250,140000,Venta Casa en Urbanización La Saiba,-2.155545234680176,-79.91238403320312,560.0
130,117000,Departamento Ceibos Norte,-2.074268341064453,-79.84719848632812,900.0
230,178,"Venta de Casa Rentera,bifamilar U Oficin",-2.1549999713897705,-79.88899993896484,0.7739130434782608
300,160000,"Venta de Casa en el Centenario Sur, cerca de la Universidad Salesiana, Sur de Guayaquil",-2.1554391384124756,-79.91240692138672,533.3333333333334
276,190000,Venta de Casa,-2.135999917984009,-79.90699768066406,688.4057971014493
9,80000,Venta de Casa Rentera,-2.0296661853790283,-79.9038314819336,8888.888888888889
650,275000,"Venta de Casa en Ciudadela Los Almendros, cerca del C.C Mall del Sur, Sur de Guayaquil",-2.1554391384124756,-79.91240692138672,423.0769230769231
120,95000,Casa en Venta,-2.1852855682373047,-79.93920660595892,791.6666666666666
135,163500,Departamento de venta en Puerto Azul - (D-301) – código:15776,-2.161486,-79.917257,1211.111111111111
95,48000,VENTA AMPLIO DEPARTAMENTO CERCA DEL ESTADIO DE EMELEC,-2.2079999446868896,-79.88999938964844,505.2631578947368
10487,46,Se vende casa,-2.1709980964660645,-79.92235565185547,0.004386383141031754
200,225000,"Venta de Casa en Urb. Punta Esmeralda, cerca del Comisariato, Via a la Costa",-2.187000036239624,-79.99299621582031,1125.0
48,13000,Casa,-2.0460948944091797,-79.95026397705078,270.8333333333333
390,320000,Vendo Casa en Urb.la Cumbre Como Nueva,-2.1498610973358154,-79.94416046142578,820.5128205128206
105,25000,Se Vende Villa,-2.072000026702881,-79.93499755859375,238.0952380952381
48,13000,Casa,-2.1710000038146973,-79.9219970703125,270.8333333333333
160,125000,"Venta de Casa en Urb. Plaza Madeira, Via a Samborondon",-2.1549999713897705,-79.88999938964844,781.25
700,285000,Vendo Casa Rentera 10ma Alborada,-2.139,-79.908,407.14285714285717
300,210000,"Venta de Casa, en la Urb. Via al Sol, Via a la Costa, cerca del C.C Laguna Plaza",-2.190000057220459,-80.00800323486328,700.0
205,70000,"Venta de Casa en Cdla. Panorama, Duran",-2.1600000858306885,-79.88600158691406,341.4634146341463
75,94000,Departamento de Oportunidad/Por viaje. Ubicado estratégicamente cerca del aereopuerto y del terminal.,-2.134999990463257,-79.88400268554688,1253.3333333333333
80,40000,Venta de Casa,-2.2039999961853027,-79.91699981689453,500.0
112,40000,Vendo Casa en El Km 14.5 Via a La Costa,-2.191298007965088,-80.00582885742188,357.14285714285717
120,14000,Se vende casa en la Colina de la Florida 14000,-2.134000062942505,-79.95999908447266,116.66666666666667
195,215000,Vendo Hermosa Casa,-2.187,-79.891,1102.5641025641025
170,120000,"VENDO CASA EN URBANIZACIÓN PRIVADA OLIMPO, VIA A LA COSTA KM24",-2.2200000286102295,-80.08699798583984,705.8823529411765
216,165000,Casa Alborada 6ta,-2.1440000534057617,-79.90599822998047,763.8888888888889
96,60000,Casa en Mucho Lote 1 - 6Ta Etapa,-2.094414472579956,-79.9139404296875,625.0
124,65000,de Oportunidad!! Venta Casa Sauces 1,-2.139112949371338,-79.88914489746094,524.1935483870968
120,230000,Departamento Porto Acqua,-2.171339988708496,-79.92180633544922,1916.6666666666667
75,79000,Casa en sauces 4,-2.1246750354766846,-79.88655853271484,1053.3333333333333
59,69000,"Suite en venta Av. Del Periodista, Guayaquil 268 - wasi_1422694",-2.1751496,-79.8980787,1169.4915254237287
124,65000,Venta de Casa Sauces 1,-2.188999891281128,-79.88899993896484,524.1935483870968
263,105000,"Venta Casa Rentera, Los Esteros Guayaquil 105,000 - wasi_1428394",-2.2438091,-79.9066763,399.23954372623575
13,4800,en Venta 13 X 8 en Monte Sinai,-2.124,-79.986,369.2307692307692
160,130000,Venta de Casa,-2.122999906539917,-79.91899871826172,812.5
80,2900,Guayacanes Departamento Elegante,-2.208650827407837,-79.88529205322266,36.25
126,40000,Venta de Casa,-2.132,-79.958,317.46031746031747
52,25000,Casa en Venta,-2.2100000381469727,-79.91500091552734,480.7692307692308
100,25000,Venta de Casa,-2.1710000038146973,-79.9219970703125,250.0
40,26000,Casa en Duran,-2.090862989425659,-79.93754577636719,650.0
108,73000,Venta de Casa en Sur Rentera Y Garaje,-2.213,-79.911,675.925925925926
160,1111111111,Vendo Casa,-2.1689999103546143,-79.90699768066406,6944444.44375
84,70000,VILLA AMOBLADA SAUCES CALLE VEHICULAR,-2.127000093460083,-79.88999938964844,833.3333333333334
80,124990,Vendo Departamento Vista Towers Citymall,-2.063999891281128,-79.91500091552734,1562.375
268,186000,Casa de Venta Cdla Los Almendros,-2.2300000190734863,-79.89299774169922,694.0298507462686
120,103000,Se Vende Amplio Departamento en Lomas de Urdesa,-2.1640000343322754,-79.90699768066406,858.3333333333334
60,70000,Linda Casa de Venta por Viaje,-2.2547447681427,-79.89258575439453,1166.6666666666667
120,90000,Venta de Casa Esquinera Alta Plusvalia,-2.216,-80.081,750.0
100,110000,Casa rentera,-2.189413070678711,-79.88906860351562,1100.0
120,73000,Hermosa Villa en Venta,-2.111999988555908,-79.90799713134766,608.3333333333334
160,75000,Venta de Casa en Salinas,-0.12700000405311584,-78.50299835205078,468.75
84,90000,Casa en Venta,-2.0867202281951904,-79.91405487060547,1071.4285714285713
225,60000,VENDO CASA DE OPORTUNIDAD,-2.200000047683716,-79.93000030517578,266.6666666666667
145,150000,Vendo Urb Villa Club,-2.0480000972747803,-79.95999908447266,1034.4827586206898
100,349000,URBANIZACION SAN ISIDRO CASA EN VENTA,-2.1600000858306885,-79.8949966430664,3490.0
90,25000,Sauces 4 Vendo Departamento en Bloque,-2.18935489654541,-79.88920593261719,277.77777777777777
100,440000,VISTA AL PARQUE CASA EN VENTA,-2.1549999713897705,-79.89099884033203,4400.0
180,229000,TORRES DEL RIO DEPARTAMENTO EN VENTA,-2.1549999713897705,-79.89099884033203,1272.2222222222222
220,450000,EDIFICIO URB. TENIS VENTA DEPARTAMENTO,-2.1549999713897705,-79.89099884033203,2045.4545454545455
480,100000,Vendo casa de dos pisos en Playas General Villamil,-2.1749629974365234,-79.91935729980469,208.33333333333334
